option,recall_images,target_image,hit,image_rank,is_top10
traffic light in front a tree a statue of a lion is behind the tree a large building is in the background,"['unlabeled2017/000000009135.jpg', 'unlabeled2017/000000443027.jpg', 'unlabeled2017/000000124097.jpg', 'unlabeled2017/000000525862.jpg', 'unlabeled2017/000000391315.jpg', 'unlabeled2017/000000492554.jpg', 'unlabeled2017/000000015319.jpg', 'unlabeled2017/000000029789.jpg', 'unlabeled2017/000000043050.jpg', 'unlabeled2017/000000541752.jpg']",unlabeled2017/000000009135.jpg,True,0,1
someone is being detained by 2 people with 2 others looking in the background,"['unlabeled2017/000000278956.jpg', 'unlabeled2017/000000178235.jpg', 'unlabeled2017/000000116284.jpg', 'unlabeled2017/000000259982.jpg', 'unlabeled2017/000000233419.jpg', 'unlabeled2017/000000458071.jpg', 'unlabeled2017/000000017588.jpg', 'unlabeled2017/000000472905.jpg', 'unlabeled2017/000000402263.jpg', 'unlabeled2017/000000332391.jpg']",unlabeled2017/000000332391.jpg,True,255,0
the white bed is in the corner of the room under the tv,"['unlabeled2017/000000177341.jpg', 'unlabeled2017/000000525411.jpg', 'unlabeled2017/000000049531.jpg', 'unlabeled2017/000000216259.jpg', 'unlabeled2017/000000291371.jpg', 'unlabeled2017/000000058644.jpg', 'unlabeled2017/000000219559.jpg', 'unlabeled2017/000000428166.jpg', 'unlabeled2017/000000481269.jpg', 'unlabeled2017/000000320156.jpg']",unlabeled2017/000000320156.jpg,True,40,0
a field of sheep next to a mountain,"['unlabeled2017/000000002104.jpg', 'unlabeled2017/000000105146.jpg', 'unlabeled2017/000000470986.jpg', 'unlabeled2017/000000265726.jpg', 'unlabeled2017/000000245545.jpg', 'unlabeled2017/000000533927.jpg', 'unlabeled2017/000000041448.jpg', 'unlabeled2017/000000096398.jpg', 'unlabeled2017/000000222174.jpg', 'unlabeled2017/000000359643.jpg']",unlabeled2017/000000359643.jpg,True,11,0
a large plane flying through the air with many propellers,"['unlabeled2017/000000276075.jpg', 'unlabeled2017/000000017142.jpg', 'unlabeled2017/000000453215.jpg', 'unlabeled2017/000000158449.jpg', 'unlabeled2017/000000438767.jpg', 'unlabeled2017/000000130350.jpg', 'unlabeled2017/000000440744.jpg', 'unlabeled2017/000000467617.jpg', 'unlabeled2017/000000502097.jpg', 'unlabeled2017/000000285050.jpg']",unlabeled2017/000000285050.jpg,True,65,0
"yellow, gold like looking hair is surfacing the image","['unlabeled2017/000000519597.jpg', 'unlabeled2017/000000072285.jpg', 'unlabeled2017/000000423697.jpg', 'unlabeled2017/000000353007.jpg', 'unlabeled2017/000000432446.jpg', 'unlabeled2017/000000378115.jpg', 'unlabeled2017/000000176908.jpg', 'unlabeled2017/000000296082.jpg', 'unlabeled2017/000000016824.jpg', 'unlabeled2017/000000297052.jpg']",unlabeled2017/000000378115.jpg,True,19,0
"a kitchen with an oven, range hood, dishwasher, and table with folding chairs","['unlabeled2017/000000123653.jpg', 'unlabeled2017/000000021007.jpg', 'unlabeled2017/000000508909.jpg', 'unlabeled2017/000000044417.jpg', 'unlabeled2017/000000484975.jpg', 'unlabeled2017/000000101290.jpg', 'unlabeled2017/000000251279.jpg', 'unlabeled2017/000000028744.jpg', 'unlabeled2017/000000378763.jpg', 'unlabeled2017/000000493719.jpg']",unlabeled2017/000000493719.jpg,True,67,0
a small and dirty kitchen with pots and food everywhere,"['unlabeled2017/000000380456.jpg', 'unlabeled2017/000000500259.jpg', 'unlabeled2017/000000359899.jpg', 'unlabeled2017/000000253616.jpg', 'unlabeled2017/000000291609.jpg', 'unlabeled2017/000000203397.jpg', 'unlabeled2017/000000018643.jpg', 'unlabeled2017/000000035649.jpg', 'unlabeled2017/000000334273.jpg', 'unlabeled2017/000000134132.jpg']",unlabeled2017/000000134132.jpg,True,2,1
a white and blue bus driving across a bridge surrounded by green fields,"['unlabeled2017/000000310969.jpg', 'unlabeled2017/000000039892.jpg', 'unlabeled2017/000000007546.jpg', 'unlabeled2017/000000297768.jpg', 'unlabeled2017/000000462580.jpg', 'unlabeled2017/000000398249.jpg', 'unlabeled2017/000000337514.jpg', 'unlabeled2017/000000166188.jpg', 'unlabeled2017/000000016130.jpg', 'unlabeled2017/000000266534.jpg']",unlabeled2017/000000310969.jpg,True,0,1
a group of colored boats tied up together on the water,"['unlabeled2017/000000466415.jpg', 'unlabeled2017/000000522549.jpg', 'unlabeled2017/000000164828.jpg', 'unlabeled2017/000000100936.jpg', 'unlabeled2017/000000227838.jpg', 'unlabeled2017/000000150182.jpg', 'unlabeled2017/000000325002.jpg', 'unlabeled2017/000000316835.jpg', 'unlabeled2017/000000182412.jpg', 'unlabeled2017/000000075077.jpg']",unlabeled2017/000000075077.jpg,True,281,0
a group of birds flying over an lake and woods,"['unlabeled2017/000000280333.jpg', 'unlabeled2017/000000055497.jpg', 'unlabeled2017/000000379525.jpg', 'unlabeled2017/000000312457.jpg', 'unlabeled2017/000000304736.jpg', 'unlabeled2017/000000002866.jpg', 'unlabeled2017/000000212916.jpg', 'unlabeled2017/000000120561.jpg', 'unlabeled2017/000000470648.jpg', 'unlabeled2017/000000266446.jpg']",unlabeled2017/000000266446.jpg,True,13,0
a group of people taking pictures of a herd of elephants,"['unlabeled2017/000000140302.jpg', 'unlabeled2017/000000075887.jpg', 'unlabeled2017/000000410851.jpg', 'unlabeled2017/000000482723.jpg', 'unlabeled2017/000000450683.jpg', 'unlabeled2017/000000530208.jpg', 'unlabeled2017/000000354100.jpg', 'unlabeled2017/000000061682.jpg', 'unlabeled2017/000000387168.jpg', 'unlabeled2017/000000086793.jpg']",unlabeled2017/000000086793.jpg,True,30,0
an orange fire hydrant next to a field,"['unlabeled2017/000000534415.jpg', 'unlabeled2017/000000446848.jpg', 'unlabeled2017/000000573604.jpg', 'unlabeled2017/000000571510.jpg', 'unlabeled2017/000000118662.jpg', 'unlabeled2017/000000175313.jpg', 'unlabeled2017/000000140418.jpg', 'unlabeled2017/000000235684.jpg', 'unlabeled2017/000000072350.jpg', 'unlabeled2017/000000346798.jpg']",unlabeled2017/000000346798.jpg,True,20,0
"a tiled, mosaic round pizza oven stands in the corner in front of a glass display case filled with metal bowls","['unlabeled2017/000000577115.jpg', 'unlabeled2017/000000030472.jpg', 'unlabeled2017/000000197463.jpg', 'unlabeled2017/000000553714.jpg', 'unlabeled2017/000000183605.jpg', 'unlabeled2017/000000549344.jpg', 'unlabeled2017/000000043426.jpg', 'unlabeled2017/000000024046.jpg', 'unlabeled2017/000000334539.jpg', 'unlabeled2017/000000520766.jpg']",unlabeled2017/000000577115.jpg,True,0,1
the boat is moving slowly with people along the water,"['unlabeled2017/000000227838.jpg', 'unlabeled2017/000000501139.jpg', 'unlabeled2017/000000486281.jpg', 'unlabeled2017/000000501976.jpg', 'unlabeled2017/000000533646.jpg', 'unlabeled2017/000000074174.jpg', 'unlabeled2017/000000008521.jpg', 'unlabeled2017/000000581390.jpg', 'unlabeled2017/000000061251.jpg', 'unlabeled2017/000000433071.jpg']",unlabeled2017/000000433071.jpg,True,252,0
a man with a christmas tie and a pair of bunny ears,"['unlabeled2017/000000402687.jpg', 'unlabeled2017/000000482727.jpg', 'unlabeled2017/000000033176.jpg', 'unlabeled2017/000000085286.jpg', 'unlabeled2017/000000190304.jpg', 'unlabeled2017/000000436677.jpg', 'unlabeled2017/000000296082.jpg', 'unlabeled2017/000000433811.jpg', 'unlabeled2017/000000489696.jpg', 'unlabeled2017/000000103354.jpg']",unlabeled2017/000000103354.jpg,True,1,1
a person on a bicycle on a road next to a railroad track with a train on the track,"['unlabeled2017/000000368749.jpg', 'unlabeled2017/000000156879.jpg', 'unlabeled2017/000000525464.jpg', 'unlabeled2017/000000577977.jpg', 'unlabeled2017/000000234206.jpg', 'unlabeled2017/000000233261.jpg', 'unlabeled2017/000000423684.jpg', 'unlabeled2017/000000147634.jpg', 'unlabeled2017/000000457070.jpg', 'unlabeled2017/000000370374.jpg']",unlabeled2017/000000368749.jpg,True,3,1
a brown teddy bear inside of a coffee cup,"['unlabeled2017/000000236663.jpg', 'unlabeled2017/000000312680.jpg', 'unlabeled2017/000000156725.jpg', 'unlabeled2017/000000056711.jpg', 'unlabeled2017/000000524308.jpg', 'unlabeled2017/000000391181.jpg', 'unlabeled2017/000000382371.jpg', 'unlabeled2017/000000052467.jpg', 'unlabeled2017/000000411265.jpg', 'unlabeled2017/000000571307.jpg']",unlabeled2017/000000236663.jpg,True,0,1
the train has blue graffiti all over it,"['unlabeled2017/000000240893.jpg', 'unlabeled2017/000000158714.jpg', 'unlabeled2017/000000189948.jpg', 'unlabeled2017/000000377880.jpg', 'unlabeled2017/000000481625.jpg', 'unlabeled2017/000000286621.jpg', 'unlabeled2017/000000326969.jpg', 'unlabeled2017/000000360247.jpg', 'unlabeled2017/000000492369.jpg', 'unlabeled2017/000000211023.jpg']",unlabeled2017/000000158714.jpg,True,14,0
a red double decker bus in the bus lane on a street where people are walking on the sidewalk at night,"['unlabeled2017/000000147899.jpg', 'unlabeled2017/000000573369.jpg', 'unlabeled2017/000000255310.jpg', 'unlabeled2017/000000402382.jpg', 'unlabeled2017/000000226844.jpg', 'unlabeled2017/000000439128.jpg', 'unlabeled2017/000000109543.jpg', 'unlabeled2017/000000130431.jpg', 'unlabeled2017/000000340570.jpg', 'unlabeled2017/000000290472.jpg']",unlabeled2017/000000290472.jpg,True,45,0
a memorial with balloons and stuffed animals sits at a pole in front of a brick building,"['unlabeled2017/000000195746.jpg', 'unlabeled2017/000000229914.jpg', 'unlabeled2017/000000135863.jpg', 'unlabeled2017/000000374833.jpg', 'unlabeled2017/000000199987.jpg', 'unlabeled2017/000000462659.jpg', 'unlabeled2017/000000382252.jpg', 'unlabeled2017/000000091730.jpg', 'unlabeled2017/000000142743.jpg', 'unlabeled2017/000000480483.jpg']",unlabeled2017/000000195746.jpg,True,0,1
"in the outback, an elephant carrying a snake across the road","['unlabeled2017/000000480301.jpg', 'unlabeled2017/000000171634.jpg', 'unlabeled2017/000000545035.jpg', 'unlabeled2017/000000348361.jpg', 'unlabeled2017/000000062530.jpg', 'unlabeled2017/000000067856.jpg', 'unlabeled2017/000000244375.jpg', 'unlabeled2017/000000378798.jpg', 'unlabeled2017/000000440462.jpg', 'unlabeled2017/000000572141.jpg']",unlabeled2017/000000171634.jpg,True,0,1
a bench sitting on the sidewalk in front of a wall,"['unlabeled2017/000000314091.jpg', 'unlabeled2017/000000491555.jpg', 'unlabeled2017/000000454123.jpg', 'unlabeled2017/000000132007.jpg', 'unlabeled2017/000000033668.jpg', 'unlabeled2017/000000318092.jpg', 'unlabeled2017/000000376635.jpg', 'unlabeled2017/000000232747.jpg', 'unlabeled2017/000000575200.jpg', 'unlabeled2017/000000198095.jpg']",unlabeled2017/000000198095.jpg,True,245,0
a monitor is on a table with a plate of food in front of it,"['unlabeled2017/000000460775.jpg', 'unlabeled2017/000000444806.jpg', 'unlabeled2017/000000066956.jpg', 'unlabeled2017/000000149685.jpg', 'unlabeled2017/000000022189.jpg', 'unlabeled2017/000000350352.jpg', 'unlabeled2017/000000123087.jpg', 'unlabeled2017/000000527777.jpg', 'unlabeled2017/000000274948.jpg', 'unlabeled2017/000000560534.jpg']",unlabeled2017/000000149685.jpg,True,8,1
"the white and gray cat with yellow eyes, lies on the grey tv remote","['unlabeled2017/000000159327.jpg', 'unlabeled2017/000000530773.jpg', 'unlabeled2017/000000532428.jpg', 'unlabeled2017/000000203398.jpg', 'unlabeled2017/000000101769.jpg', 'unlabeled2017/000000484909.jpg', 'unlabeled2017/000000313046.jpg', 'unlabeled2017/000000316278.jpg', 'unlabeled2017/000000062101.jpg', 'unlabeled2017/000000411959.jpg']",unlabeled2017/000000530773.jpg,True,13,0
the people are standing and walking outside by the umbrella,"['unlabeled2017/000000502542.jpg', 'unlabeled2017/000000057413.jpg', 'unlabeled2017/000000237749.jpg', 'unlabeled2017/000000204561.jpg', 'unlabeled2017/000000267975.jpg', 'unlabeled2017/000000567554.jpg', 'unlabeled2017/000000205877.jpg', 'unlabeled2017/000000276121.jpg', 'unlabeled2017/000000037132.jpg', 'unlabeled2017/000000059959.jpg']",unlabeled2017/000000059959.jpg,True,31,0
living room with 2 couches that is a bit of a mess,"['unlabeled2017/000000188374.jpg', 'unlabeled2017/000000407815.jpg', 'unlabeled2017/000000243270.jpg', 'unlabeled2017/000000049564.jpg', 'unlabeled2017/000000083227.jpg', 'unlabeled2017/000000458608.jpg', 'unlabeled2017/000000485339.jpg', 'unlabeled2017/000000378242.jpg', 'unlabeled2017/000000391524.jpg', 'unlabeled2017/000000426437.jpg']",unlabeled2017/000000426437.jpg,True,51,0
a boy washing a elephant in a river,"['unlabeled2017/000000469621.jpg', 'unlabeled2017/000000571267.jpg', 'unlabeled2017/000000184283.jpg', 'unlabeled2017/000000031907.jpg', 'unlabeled2017/000000067212.jpg', 'unlabeled2017/000000559632.jpg', 'unlabeled2017/000000157843.jpg', 'unlabeled2017/000000202566.jpg', 'unlabeled2017/000000036807.jpg', 'unlabeled2017/000000337592.jpg']",unlabeled2017/000000571267.jpg,True,0,1
a man is painted silver paint and is posing on a beach,"['unlabeled2017/000000507735.jpg', 'unlabeled2017/000000083698.jpg', 'unlabeled2017/000000519245.jpg', 'unlabeled2017/000000337470.jpg', 'unlabeled2017/000000565609.jpg', 'unlabeled2017/000000300877.jpg', 'unlabeled2017/000000341657.jpg', 'unlabeled2017/000000453126.jpg', 'unlabeled2017/000000000561.jpg', 'unlabeled2017/000000411836.jpg']",unlabeled2017/000000507735.jpg,True,0,1
a small bed sits atop a dresser and bookcase,"['unlabeled2017/000000399571.jpg', 'unlabeled2017/000000385356.jpg', 'unlabeled2017/000000115203.jpg', 'unlabeled2017/000000049976.jpg', 'unlabeled2017/000000545878.jpg', 'unlabeled2017/000000284487.jpg', 'unlabeled2017/000000039738.jpg', 'unlabeled2017/000000186297.jpg', 'unlabeled2017/000000001019.jpg', 'unlabeled2017/000000179378.jpg']",unlabeled2017/000000179378.jpg,True,5,1
a black and white photo of a boy doing tricks with a skateboard,"['unlabeled2017/000000017296.jpg', 'unlabeled2017/000000061784.jpg', 'unlabeled2017/000000029057.jpg', 'unlabeled2017/000000508624.jpg', 'unlabeled2017/000000145672.jpg', 'unlabeled2017/000000010460.jpg', 'unlabeled2017/000000296204.jpg', 'unlabeled2017/000000421099.jpg', 'unlabeled2017/000000436462.jpg', 'unlabeled2017/000000562944.jpg']",unlabeled2017/000000562944.jpg,True,186,0
a clock tower looms over palm trees on a sunny day under blue skies,"['unlabeled2017/000000249377.jpg', 'unlabeled2017/000000097956.jpg', 'unlabeled2017/000000488969.jpg', 'unlabeled2017/000000334856.jpg', 'unlabeled2017/000000397531.jpg', 'unlabeled2017/000000359970.jpg', 'unlabeled2017/000000485537.jpg', 'unlabeled2017/000000387636.jpg', 'unlabeled2017/000000150813.jpg', 'unlabeled2017/000000237602.jpg']",unlabeled2017/000000237602.jpg,True,99,0
2 boys playing disc golf in a forest,"['unlabeled2017/000000110246.jpg', 'unlabeled2017/000000516028.jpg', 'unlabeled2017/000000372739.jpg', 'unlabeled2017/000000195516.jpg', 'unlabeled2017/000000121212.jpg', 'unlabeled2017/000000283886.jpg', 'unlabeled2017/000000077554.jpg', 'unlabeled2017/000000443506.jpg', 'unlabeled2017/000000438651.jpg', 'unlabeled2017/000000505084.jpg']",unlabeled2017/000000110246.jpg,True,0,1
a small black and brown dog rests on a rug in front of a computer monitor,"['unlabeled2017/000000484877.jpg', 'unlabeled2017/000000278381.jpg', 'unlabeled2017/000000434878.jpg', 'unlabeled2017/000000269486.jpg', 'unlabeled2017/000000010508.jpg', 'unlabeled2017/000000495414.jpg', 'unlabeled2017/000000275965.jpg', 'unlabeled2017/000000535913.jpg', 'unlabeled2017/000000300977.jpg', 'unlabeled2017/000000550168.jpg']",unlabeled2017/000000484877.jpg,True,0,1
the shopping center has multiple cars that are pulled up to it,"['unlabeled2017/000000580055.jpg', 'unlabeled2017/000000037858.jpg', 'unlabeled2017/000000397295.jpg', 'unlabeled2017/000000181825.jpg', 'unlabeled2017/000000374414.jpg', 'unlabeled2017/000000467964.jpg', 'unlabeled2017/000000197345.jpg', 'unlabeled2017/000000250869.jpg', 'unlabeled2017/000000472765.jpg', 'unlabeled2017/000000186388.jpg']",unlabeled2017/000000580055.jpg,True,8,1
a traffic light placed next to a 1 way sign signals it is safe to walk,"['unlabeled2017/000000296199.jpg', 'unlabeled2017/000000225673.jpg', 'unlabeled2017/000000243052.jpg', 'unlabeled2017/000000563614.jpg', 'unlabeled2017/000000379570.jpg', 'unlabeled2017/000000463574.jpg', 'unlabeled2017/000000392112.jpg', 'unlabeled2017/000000443027.jpg', 'unlabeled2017/000000391315.jpg', 'unlabeled2017/000000567959.jpg']",unlabeled2017/000000567959.jpg,True,67,0
the people are skiing down the mountain with others,"['unlabeled2017/000000001839.jpg', 'unlabeled2017/000000155928.jpg', 'unlabeled2017/000000197516.jpg', 'unlabeled2017/000000244648.jpg', 'unlabeled2017/000000081625.jpg', 'unlabeled2017/000000297961.jpg', 'unlabeled2017/000000405304.jpg', 'unlabeled2017/000000226596.jpg', 'unlabeled2017/000000095309.jpg', 'unlabeled2017/000000502498.jpg']",unlabeled2017/000000502498.jpg,True,64,0
a young man performs an acrobatic leap while catching a white frisbee,"['unlabeled2017/000000209796.jpg', 'unlabeled2017/000000574600.jpg', 'unlabeled2017/000000352776.jpg', 'unlabeled2017/000000153121.jpg', 'unlabeled2017/000000060002.jpg', 'unlabeled2017/000000076356.jpg', 'unlabeled2017/000000576335.jpg', 'unlabeled2017/000000456488.jpg', 'unlabeled2017/000000012206.jpg', 'unlabeled2017/000000280335.jpg']",unlabeled2017/000000280335.jpg,True,1,1
"a wooden kitchen counter filled to the brim with objects such as a microwave, grinder, cups, toaster oven, etc","['unlabeled2017/000000481356.jpg', 'unlabeled2017/000000313368.jpg', 'unlabeled2017/000000151085.jpg', 'unlabeled2017/000000044417.jpg', 'unlabeled2017/000000400935.jpg', 'unlabeled2017/000000168850.jpg', 'unlabeled2017/000000438948.jpg', 'unlabeled2017/000000123653.jpg', 'unlabeled2017/000000280849.jpg', 'unlabeled2017/000000458343.jpg']",unlabeled2017/000000168850.jpg,True,57,0
a bus is stopping at a bus station with some people waiting,"['unlabeled2017/000000422455.jpg', 'unlabeled2017/000000163583.jpg', 'unlabeled2017/000000556578.jpg', 'unlabeled2017/000000539577.jpg', 'unlabeled2017/000000084154.jpg', 'unlabeled2017/000000240692.jpg', 'unlabeled2017/000000227591.jpg', 'unlabeled2017/000000284165.jpg', 'unlabeled2017/000000010416.jpg', 'unlabeled2017/000000145634.jpg']",unlabeled2017/000000145634.jpg,True,66,0
"a stop sign with ""eating animals"" underneath as a peta advertisement","['unlabeled2017/000000197750.jpg', 'unlabeled2017/000000483239.jpg', 'unlabeled2017/000000017662.jpg', 'unlabeled2017/000000110054.jpg', 'unlabeled2017/000000479034.jpg', 'unlabeled2017/000000213594.jpg', 'unlabeled2017/000000272556.jpg', 'unlabeled2017/000000572772.jpg', 'unlabeled2017/000000201092.jpg', 'unlabeled2017/000000382405.jpg']",unlabeled2017/000000017662.jpg,True,0,1
a man plays wii bowling with people watching behind him,"['unlabeled2017/000000285297.jpg', 'unlabeled2017/000000513007.jpg', 'unlabeled2017/000000272869.jpg', 'unlabeled2017/000000448227.jpg', 'unlabeled2017/000000043399.jpg', 'unlabeled2017/000000213089.jpg', 'unlabeled2017/000000515797.jpg', 'unlabeled2017/000000210630.jpg', 'unlabeled2017/000000548181.jpg', 'unlabeled2017/000000449272.jpg']",unlabeled2017/000000449272.jpg,True,151,0
