,target_image,option
154605,./playground/data/flickr30k/flickr30k_images/7958641556.jpg,An athlete dressed in white stands next to a young girl wearing a black shirt .
58180,./playground/data/flickr30k/flickr30k_images/3159447439.jpg,Two brown dogs are running through the green grass .
126270,./playground/data/flickr30k/flickr30k_images/4932786099.jpg," An elderly woman pushing a cart filled with boxes walks by theater sign for "" South Pacific "" ."
99140,./playground/data/flickr30k/flickr30k_images/4444147335.jpg,A man in a black sweatshirt and white sunglasses sits on a bench and talks on a cellphone .
25535,./playground/data/flickr30k/flickr30k_images/2342055949.jpg,Two men dressed in all black on top of some structure with a dark sky behind them .
116165,./playground/data/flickr30k/flickr30k_images/476760133.jpg,A black dog is running across the grass carrying something in its mouth .
61890,./playground/data/flickr30k/flickr30k_images/3240014971.jpg,A motorcycle policeman observes the crosswalks in the middle of a city .
495,./playground/data/flickr30k/flickr30k_images/1029450589.jpg,An adult wearing a gray shirt with red sleeves sleeping on a couch .
54060,./playground/data/flickr30k/flickr30k_images/3054882305.jpg,Large group of people with 2 women in the front  one in a yellow shirt and a skirt and the other in a red shirt and white shorts .
109430,./playground/data/flickr30k/flickr30k_images/4663418784.jpg,European city view with a cafe to one side of a beautiful town square .
8380,./playground/data/flickr30k/flickr30k_images/1466752561.jpg,Four women wearing dressing and white hats walking along a beach .
143775,./playground/data/flickr30k/flickr30k_images/6468440411.jpg,A bearded man leans back and smokes a cigarette while the sun sets over a body of water in the background .
136700,./playground/data/flickr30k/flickr30k_images/562242613.jpg,A tractor carrying a lot of people is going through a farm where a small boy is collecting something .
62855,./playground/data/flickr30k/flickr30k_images/3259119085.jpg,One boy jumps over several other boys laying in the snow with his sled  while one boy sits on one end .
19645,./playground/data/flickr30k/flickr30k_images/219070971.jpg,A man is looking on as another man attempts to climb a small boulder with his dirt bike .
123690,./playground/data/flickr30k/flickr30k_images/4889084974.jpg,An onlooker peers from above to watch a construction worker below carefully cements stone squares in place for an outdoor walkway .
130840,./playground/data/flickr30k/flickr30k_images/509042014.jpg,A man wearing a vest and tan khakis shorts standing on top of a car .
29220,./playground/data/flickr30k/flickr30k_images/24321674.jpg,Two young boys  one squatting  the other looking at a nearby body of water  are on a graveled piece of land .
149985,./playground/data/flickr30k/flickr30k_images/7249763658.jpg,A group of people surrounding a man in a black and red striped shirt asking for his autograph .
36305,./playground/data/flickr30k/flickr30k_images/2602905768.jpg,A young lady in her early twenties is sweeping the floor of her kitchen and smiling at the camera .
73810,./playground/data/flickr30k/flickr30k_images/3504222146.jpg,People standing in front of a van a lot of them are wearing bike helmets .
63285,./playground/data/flickr30k/flickr30k_images/3268175963.jpg,A dark-haired man standing up singing and a man in a brown hat sitting playing guitar .
3130,./playground/data/flickr30k/flickr30k_images/120889725.jpg,A couple sits on a ledge to the left of a large tower of pink  purple and blue cotton candy .
16575,./playground/data/flickr30k/flickr30k_images/2088460083.jpg,A damaged vehicle is carried by a repair truck in a nighttime scene .
25930,./playground/data/flickr30k/flickr30k_images/235287598.jpg,There is girl standing on the pier wearing a blue shirt and holding a fishing rod .
15480,./playground/data/flickr30k/flickr30k_images/205520729.jpg,A crowd of people are surrounding a street performance  there are buildings in the background .
72465,./playground/data/flickr30k/flickr30k_images/3475552729.jpg,a boy in a gray hat is carrying a soccer ball by a reddish colored wall .
25350,./playground/data/flickr30k/flickr30k_images/2339102058.jpg,Group of people gathered in meeting like setting with food sitting in front of them .
74875,./playground/data/flickr30k/flickr30k_images/3527524436.jpg,Person in black shirt and black tutu waterskiing with hands over head and people in the background .
73760,./playground/data/flickr30k/flickr30k_images/3503414651.jpg,A man wearing a white t-shirt and helmet sits on a bike  turning around to reach into his saddle bag .
123415,./playground/data/flickr30k/flickr30k_images/488545333.jpg,Many people are clustered closely together  and several of them have alcohol .
105495,./playground/data/flickr30k/flickr30k_images/4587060991.jpg,Two guys in front of a souvenir shop  with one guy in a red scarf talking on the phone .
10205,./playground/data/flickr30k/flickr30k_images/1580359117.jpg,A man in an orange apron standing in a kitchen  ostentatiously presenting a plate of food .
116410,./playground/data/flickr30k/flickr30k_images/4772240224.jpg,At least eight people are sitting at a table in a building that overlooks the city .
24565,./playground/data/flickr30k/flickr30k_images/2318721455.jpg,A boy in a diaper jumps onto a bed with a striped covering and red pillow in a room with toys and a chair .
141755,./playground/data/flickr30k/flickr30k_images/6218174603.jpg,Three skateboarders wearing helmets are coming down a hill in a right hand turn racing as people on the side of the road look on .
105420,./playground/data/flickr30k/flickr30k_images/4584450444.jpg," A group of people wearing coats and sweaters are shopping at produce and deli stands ; one stand has a purple sign that says "" TRIPE "" ."
51315,./playground/data/flickr30k/flickr30k_images/2989764675.jpg,An older man in a cane holding an umbrella while walking through an outdoor market .
58830,./playground/data/flickr30k/flickr30k_images/317488612.jpg,A white dog is running through the snow .
27110,./playground/data/flickr30k/flickr30k_images/2385034500.jpg,A group of turbaned men ride motorbikes away from the viewer down a tree edged street while a white van follows them .
54650,./playground/data/flickr30k/flickr30k_images/3072782873.jpg,Two people are kissing with old buildings on either side of them and people walking up in the background .
124635,./playground/data/flickr30k/flickr30k_images/4905053758.jpg,A male photographer shows a female photographer his camera while two other women stand nearby .
48410,./playground/data/flickr30k/flickr30k_images/2913818905.jpg,Two dogs  one black  the other black and white runs on the beach .
116905,./playground/data/flickr30k/flickr30k_images/47820985.jpg,Two woman stand at a bus stop waiting  one is wearing a purple collared shirt and the other is blurry wearing the black shirt .
71010,./playground/data/flickr30k/flickr30k_images/3442138291.jpg,A little boy in a black shirt and blue jeans walking down a path .
41820,./playground/data/flickr30k/flickr30k_images/2747714500.jpg,Young girl in wading pool with onlooker in red shirt and backpack standing on the side
17735,./playground/data/flickr30k/flickr30k_images/2119206841.jpg,A sleepy looking woman holding a baby who seems to be in a state of awe .
156145,./playground/data/flickr30k/flickr30k_images/8194331212.jpg,A surf-skier in a red and black wetsuit goes inverted over a wake .
43255,./playground/data/flickr30k/flickr30k_images/2780087302.jpg,A man in black shirt sits on a stool while trying to sell stuffed animals .
140660,./playground/data/flickr30k/flickr30k_images/610841649.jpg,Men dressed in red and men dressed in white are playing a game of soccer .
125990,./playground/data/flickr30k/flickr30k_images/4930631660.jpg,Two people are reading something while sitting on a bench .
37575,./playground/data/flickr30k/flickr30k_images/2637670767.jpg,A young child sits on some pillows with a green tray of chopped-up food in front of him .
152515,./playground/data/flickr30k/flickr30k_images/7645672462.jpg,A woman wearing an orange and black biking outfit on a white bike looks determined as she rides down the street with onlookers watching .
60920,./playground/data/flickr30k/flickr30k_images/3215913313.jpg,A man in a suit stands in front of a large display of pottery and next to a sculpture of a man 's head .
63745,./playground/data/flickr30k/flickr30k_images/3278581900.jpg,A toddler boy in a sailor suit and a little girl run in the sand .
57410,./playground/data/flickr30k/flickr30k_images/3139287876.jpg,A woman and man are gazing into each others eyes  in festive mexican costumers and appear to be marching in a parade .
30540,./playground/data/flickr30k/flickr30k_images/246343513.jpg,A gentleman of color is sitting at a desk with monitor displaying a webpage before him  keyboard at hand  coffee or tea at hand  tower in the corner  and he is wearing glasses  a white shirt under a blue jacket  with a large smile .
109255,./playground/data/flickr30k/flickr30k_images/4659370314.jpg,A man with a red shirt and white shorts is walking near a man with a white shirt and black pants down a busy street .
