,target_image,option,image_rank,is_top10
2446,./playground/data/mscoco/val2017/000000377497.jpg,Horse with odd striped head and white body in a sanctuary.,0,1
2447,./playground/data/mscoco/val2017/000000262938.jpg,Two stuffed animal dogs reading a picture book about dogs.,0,1
2448,./playground/data/mscoco/val2017/000000130613.jpg,Three fish and vegetables on a silver tray.,0,1
2449,./playground/data/mscoco/val2017/000000099242.jpg,A person skiing in an open area of snow.,27,0
2450,./playground/data/mscoco/val2017/000000130579.jpg,A pitcher about to pitch in a baseball game.,27,0
2451,./playground/data/mscoco/val2017/000000172547.jpg,A very green hillside in the day time.,5,1
2452,./playground/data/mscoco/val2017/000000054931.jpg,a woman with a rope leading a horse,1,1
2453,./playground/data/mscoco/val2017/000000317024.jpg,A zebra is next to fences standing on white ground.,8,1
2454,./playground/data/mscoco/val2017/000000426203.jpg,A skateboarder is riding along the top of a rail.,14,0
2455,./playground/data/mscoco/val2017/000000033104.jpg,A group of people standing around each other in skis.,72,0
2456,./playground/data/mscoco/val2017/000000190853.jpg,A half eaten banana being held by a human hand.,1,1
2457,./playground/data/mscoco/val2017/000000376112.jpg,A mob of skier skiing down a snow covered mountain side.,2,1
2458,./playground/data/mscoco/val2017/000000434459.jpg,A man and a woman cutting up a big sheet cake.,20,0
2459,./playground/data/mscoco/val2017/000000261116.jpg,A table filled with a cake and paper plates with ice cream and cake.,0,1
2460,./playground/data/mscoco/val2017/000000030785.jpg,A plate filled with a bowl of vegetables and two slices of bread with a spread on them.,28,0
2461,./playground/data/mscoco/val2017/000000365521.jpg,A skateboarder performing a trick on a skateboard.,35,0
2462,./playground/data/mscoco/val2017/000000578922.jpg,A vase of red flowers sits on a bathroom countertop. ,0,1
2463,./playground/data/mscoco/val2017/000000092660.jpg,"A pizza is prepared with cheese, tomato sauce, and broccoli. ",0,1
2464,./playground/data/mscoco/val2017/000000197658.jpg,Cather preparing to catch ball in an empty field ,92,0
2465,./playground/data/mscoco/val2017/000000011760.jpg,A group of zebras walking away from trees.,7,1
2466,./playground/data/mscoco/val2017/000000125245.jpg,closeup of an aquarium full of water and fish,0,1
2467,./playground/data/mscoco/val2017/000000574823.jpg,A baseball player standing on the field in uniform.,9,1
2468,./playground/data/mscoco/val2017/000000532071.jpg,A brown bear lays down in the woods.,0,1
2469,./playground/data/mscoco/val2017/000000197388.jpg,A team of skiers rides intently across the snow.,50,0
2470,./playground/data/mscoco/val2017/000000061747.jpg,there is a woman about to ski down a hill,22,0
2471,./playground/data/mscoco/val2017/000000176901.jpg,Three people in the snow trying to walk up the hill in skiis.,0,1
2472,./playground/data/mscoco/val2017/000000290833.jpg,A large zebra and baby zebra standing inside an enclosure eating.,4,1
2473,./playground/data/mscoco/val2017/000000236592.jpg,A dog eyeballing something cooking in the oven.,0,1
2474,./playground/data/mscoco/val2017/000000201676.jpg,Three zebras standing next to each other in a meadow with other zebras visible behind them,6,1
2475,./playground/data/mscoco/val2017/000000456143.jpg,"A table full of different foods, such as pizza, fries, and a sandwich. ",11,0
2476,./playground/data/mscoco/val2017/000000438907.jpg,A man is doing a trick on a skateboard.,104,0
2477,./playground/data/mscoco/val2017/000000312720.jpg,A man flying through the air while skiing.,15,0
2478,./playground/data/mscoco/val2017/000000401244.jpg,a person playing frisbee on a field in sport wear,6,1
2479,./playground/data/mscoco/val2017/000000397351.jpg,A man holding up a bunch of root vegetables for sale.,0,1
2480,./playground/data/mscoco/val2017/000000358427.jpg,Two pieces of broccoli being held up on a fork,0,1
2481,./playground/data/mscoco/val2017/000000171382.jpg,A young man doing a flip on a skateboard in the middle of a busy street.,0,1
2482,./playground/data/mscoco/val2017/000000293794.jpg,Man at street market with table full of bananas.,5,1
2483,./playground/data/mscoco/val2017/000000054123.jpg,The zebras are standing around and grazing in the pasture.,24,0
2484,./playground/data/mscoco/val2017/000000134856.jpg,Three people on horseback ride along the beach while waves come in.,6,1
2485,./playground/data/mscoco/val2017/000000509131.jpg,A bunch of mini bananas are hanging above a bowl of apples and oranges.,0,1
2486,./playground/data/mscoco/val2017/000000479155.jpg,Two young kids interacting in the grocery store produce section.,0,1
2487,./playground/data/mscoco/val2017/000000043581.jpg,A restaurant table with a plate of vegetable pizza and garnishment,19,0
2488,./playground/data/mscoco/val2017/000000084492.jpg,A skateboarder grinds down a railing in front of buildings.,4,1
2489,./playground/data/mscoco/val2017/000000387916.jpg,People walking and holding ski boards on snow covered ski slopes.,16,0
2490,./playground/data/mscoco/val2017/000000447465.jpg,Skiers line up for the starting gate at a race.,15,0
2491,./playground/data/mscoco/val2017/000000474854.jpg,a person eating a banana sitting at a table,1,1
2492,./playground/data/mscoco/val2017/000000509735.jpg,A family of giraffes by a few zebras and a gazelle.,27,0
2493,./playground/data/mscoco/val2017/000000100510.jpg,an equestrian riding a horse jumping an obstacle ,1,1
2494,./playground/data/mscoco/val2017/000000466602.jpg,A snow skier is standing on the snow.,50,0
2495,./playground/data/mscoco/val2017/000000573258.jpg,a person riding skis on a snowy slope,125,0
2496,./playground/data/mscoco/val2017/000000364102.jpg,a woman throwing a frisbee in a green field.,2,1
2497,./playground/data/mscoco/val2017/000000419312.jpg,Full course dinner served on large plate including drinks and dessert.,1,1
2498,./playground/data/mscoco/val2017/000000185599.jpg,Many apples and oranges are stacked near to each other.,4,1
2499,./playground/data/mscoco/val2017/000000269113.jpg,three dogs on a field of green grass,0,1
2500,./playground/data/mscoco/val2017/000000551660.jpg,A bowl of broccoli and apples with a utensil.,0,1
2501,./playground/data/mscoco/val2017/000000069106.jpg,Three zebras standing in front of a wall.,0,1
2502,./playground/data/mscoco/val2017/000000449406.jpg,A zebra standing on a dirty rocky field.,0,1
2503,./playground/data/mscoco/val2017/000000348488.jpg,A Egyptian painting with 4 black horses on it,0,1
2504,./playground/data/mscoco/val2017/000000552842.jpg,A pitcher spins as the ball flies by.,20,0
2505,./playground/data/mscoco/val2017/000000255664.jpg,A yellow dog runs to grab a yellow frisbee in the grass ,0,1
2506,./playground/data/mscoco/val2017/000000130699.jpg,"Several men are playing sports on a field near some trees, wall, bus, and several buildings in the background.",1,1
2507,./playground/data/mscoco/val2017/000000128654.jpg,Man in mid air reaching between his legs to reach a frisbee. ,1,1
2508,./playground/data/mscoco/val2017/000000015254.jpg,These platters display healthy food choices of two entrees with a side  vegetable and fruit,64,0
2509,./playground/data/mscoco/val2017/000000350388.jpg,A cream based soup in a while bowl with a chopped green vegetable on top.,0,1
2510,./playground/data/mscoco/val2017/000000550471.jpg,An almost empty plate with a lemon slice on it,2,1
2511,./playground/data/mscoco/val2017/000000136334.jpg,A person skiing next to blue check points.,30,0
2512,./playground/data/mscoco/val2017/000000166426.jpg,Beef and vegetables on a plate sitting on a table.,1,1
2513,./playground/data/mscoco/val2017/000000576031.jpg,A woman on skis stands on a flat snowy surface.,20,0
2514,./playground/data/mscoco/val2017/000000194746.jpg,A pizza covered in cheese dripping down onto the bottom of an oven burning.,0,1
2515,./playground/data/mscoco/val2017/000000018491.jpg,A boy catches a ball as a player slides to the base.,5,1
2516,./playground/data/mscoco/val2017/000000096825.jpg,A man with skis and ski poles is standing next to a hill covered in snow,32,0
2517,./playground/data/mscoco/val2017/000000396863.jpg,The young girl wearing red and black rides atop the white pony.,6,1
2518,./playground/data/mscoco/val2017/000000051309.jpg,Small horse standing behind a large group of horses eating. ,0,1
2519,./playground/data/mscoco/val2017/000000017182.jpg,A brown desk with a wooden chair in a classroom.,0,1
2520,./playground/data/mscoco/val2017/000000435081.jpg,a collection of various food pictures mostly of desert type items,24,0
2521,./playground/data/mscoco/val2017/000000034257.jpg,A market display case filled with different colored vegetables.,5,1
2522,./playground/data/mscoco/val2017/000000357459.jpg,A small white dog catching a green frisbee on a lush green field.,0,1
2523,./playground/data/mscoco/val2017/000000244592.jpg,Three zebras outside with two grazing next to each other.,13,0
2524,./playground/data/mscoco/val2017/000000527029.jpg,A man covering his eyes next to cases of bananas,0,1
2525,./playground/data/mscoco/val2017/000000352582.jpg,A man in a suit tossing a frisbee,2,1
2526,./playground/data/mscoco/val2017/000000562443.jpg,A group of zebras standing and grazing in a grass field.,22,0
2527,./playground/data/mscoco/val2017/000000054628.jpg,Ornate wedding cake ready at the hotel reception,1,1
2528,./playground/data/mscoco/val2017/000000417465.jpg,An adult black bear let's his long tongue protrude.,0,1
2529,./playground/data/mscoco/val2017/000000194506.jpg,Two small bears playing in the water together,0,1
2530,./playground/data/mscoco/val2017/000000157418.jpg,A couple of plates with sandwiches on them sitting next to an open can of spam.,0,1
2531,./playground/data/mscoco/val2017/000000348243.jpg,A chubby black pony in a pasture looking ahead.,0,1
2532,./playground/data/mscoco/val2017/000000299355.jpg,some gross ass vegetables that look slimy AF,114,0
2533,./playground/data/mscoco/val2017/000000533493.jpg,Three men celebrating some kind of personal victory.,24,0
2534,./playground/data/mscoco/val2017/000000455267.jpg,a wok on a stove cooking some food,0,1
2535,./playground/data/mscoco/val2017/000000128598.jpg,"A group of red, yellow and orange fruit  mixed together.",3,1
2536,./playground/data/mscoco/val2017/000000556158.jpg,Man cross country skiing on slight down hill slope.,18,0
2537,./playground/data/mscoco/val2017/000000263966.jpg,A large grey horse is behind a wooden fence.,23,0
2538,./playground/data/mscoco/val2017/000000217948.jpg,Three brown bears looking out a cage at the ground below.,0,1
2539,./playground/data/mscoco/val2017/000000064499.jpg,Thin-striped zebras huddle near the wall of their zoo enclosure,2,1
2540,./playground/data/mscoco/val2017/000000555005.jpg,The large dog is asleep on a couch.,2,1
2541,./playground/data/mscoco/val2017/000000070158.jpg,Three adult zebras walk calmly along close together.,0,1
2542,./playground/data/mscoco/val2017/000000376278.jpg,A zebra is lying on the ground with other zebras.,1,1
2543,./playground/data/mscoco/val2017/000000504589.jpg,Two people are playing in sand with a frisbee.,5,1
2544,./playground/data/mscoco/val2017/000000129812.jpg,A man riding skis while flying through the air.,8,1
2545,./playground/data/mscoco/val2017/000000324715.jpg,An apple computer is on a table with supplies.,3,1
2546,./playground/data/mscoco/val2017/000000374369.jpg,a person standing snow wearing a snow suit and skis,44,0
2547,./playground/data/mscoco/val2017/000000521819.jpg,A group of kids play on a grassy area and lift their arms up as a Frisbee is just above their heads.,0,1
2548,./playground/data/mscoco/val2017/000000013546.jpg,A young man riding a skateboard on a stone wall.,39,0
2549,./playground/data/mscoco/val2017/000000289417.jpg,A boy standing on skis in the snow.,2,1
2550,./playground/data/mscoco/val2017/000000242724.jpg,Two very sexy women in bikinis riding horses in the ocean.,1,1
2551,./playground/data/mscoco/val2017/000000373315.jpg,A man riding a skateboard up the side of a cement ramp.,36,0
2552,./playground/data/mscoco/val2017/000000138115.jpg,An old man making duck lips while holding an orange.,0,1
2553,./playground/data/mscoco/val2017/000000398028.jpg,A ballplayer on deck practicing for his turn at bat,21,0
2554,./playground/data/mscoco/val2017/000000047571.jpg,Some people sit in a carriage pulled by a horse. ,39,0
2555,./playground/data/mscoco/val2017/000000451084.jpg,A child is doing a trick on a skateboard.,1,1
2556,./playground/data/mscoco/val2017/000000061658.jpg,A picture of some food on a plate,107,0
2557,./playground/data/mscoco/val2017/000000327780.jpg,A fork cutting into a piece of cake,1,1
2558,./playground/data/mscoco/val2017/000000252216.jpg,Some animals that are standing in the grass together.,35,0
2559,./playground/data/mscoco/val2017/000000384666.jpg,A group of young children riding skis down a snow covered mountain.,0,1
2560,./playground/data/mscoco/val2017/000000094614.jpg,A person in a green jacket skiing down a slope,3,1
2561,./playground/data/mscoco/val2017/000000562561.jpg,Two dogs in the backyard with blowup toys.,0,1
